"FECHA","ID_ESTACION","NOM_ESTACION","ESPECIE","ESPECIE_DES","ALTURA","DAP","TIPO","TIPO_DES","ESTADO","ESTADO_DES"
04/05/01;45920;"Rinconada -3";"AG";"Avicennia germinans";6,7;3,8;"8";"Tronco";"6";"Vivo"
04/05/01;45920;"Rinconada -3";"AG";"Avicennia germinans";7,2;5,1;"8";"Tronco";"6";"Vivo"
04/05/01;45920;"Rinconada -3";"AG";"Avicennia germinans";9,3;5,5;"8";"Tronco";"6";"Vivo"
04/05/01;45920;"Rinconada -3";"AG";"Avicennia germinans";8,3;9,2;"8";"Tronco";"6";"Vivo"
04/05/01;45920;"Rinconada -3";"AG";"Avicennia germinans";9,3;5,9;"8";"Tronco";"6";"Vivo"
04/05/01;45920;"Rinconada -3";"AG";"Avicennia germinans";8,3;9,8;"8";"Tronco";"6";"Vivo"
04/05/01;45920;"Rinconada -3";"AG";"Avicennia germinans";11,2;23;"8";"Tronco";"6";"Vivo"
04/05/01;45920;"Rinconada -3";"AG";"Avicennia germinans";12,7;35;"8";"Tronco";"6";"Vivo"
04/05/01;45920;"Rinconada -3";"AG";"Avicennia germinans";5,1;4,4;"8";"Tronco";"6";"Vivo"
04/05/01;45920;"Rinconada -3";"AG";"Avicennia germinans";9,9;8;"8";"Tronco";"6";"Vivo"
04/05/01;45920;"Rinconada -3";"AG";"Avicennia germinans";7;6;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";10,8;25,2;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4,2;11,7;"7";"Rama";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"LR";"Laguncularia racemosa";2,8;3,5;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";6,3;3,7;"7";"Rama";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";2,5;8,2;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";10;21,7;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";5,5;13;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"LR";"Laguncularia racemosa";4,9;8,5;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";3,4;4,5;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";10,3;21,5;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";6,8;10,8;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";5,4;7,2;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";11,4;25,2;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";6,9;15;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";10,6;17,8;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";9,5;13,5;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";8,9;25,1;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";2,5;3,3;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4,7;6;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";3,4;3;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";3,7;2,5;"7";"Rama";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";11,3;24,8;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";10,6;20,4;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";9,8;20,4;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";2,7;3,7;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4,3;5,4;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4;3,7;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";8,9;24,4;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4,9;4,8;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";3,7;4,3;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";3,7;2,7;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4,9;18,5;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4,4;4,6;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";5,7;4,3;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4,6;9,4;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";3,7;3,9;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";11,9;32,9;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";9;13,4;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"RM";"Rhizophora mangle";11;25,1;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4,1;2,5;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";5,7;6,6;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";5,1;4,2;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"RM";"Rhizophora mangle";9,7;18,8;"7";"Rama";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";6,5;4,9;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"LR";"Laguncularia racemosa";5,4;6,5;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";3,6;3,3;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4,8;2,8;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"RM";"Rhizophora mangle";6,9;13,7;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";3,6;2,8;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4,2;3,2;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4,6;3,9;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";5,07;3,4;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";10,17;14,2;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";10,85;15;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";9,23;9,9;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";7,14;6,8;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4,92;10,7;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";5,14;6,5;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";6,39;4,6;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";7,3;7,7;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";7,51;7,3;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";2,5;3,8;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";3,2;3,1;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4,4;2,6;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";6,7;8,3;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";2,6;3,5;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4;2,9;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";3,9;3,5;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";3,16;3,1;"7";"Rama";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";5;3;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";5,6;5,4;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";7;9,5;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4;2,7;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";8,8;22;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4,1;3,5;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";5;4,8;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4;3,1;"7";"Rama";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";4,4;3,2;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";11,1;33,7;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";3,2;3;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";6,2;5,9;"8";"Tronco";"6";"Vivo"
09/10/96;45920;"Rinconada -3";"AG";"Avicennia germinans";5;3,8;"8";"Tronco";"6";"Vivo"
11/03/16;45920;"Rinconada -3";"AG";"Avicennia germinans";18;17,7;"8";"Tronco";"6";"Vivo"
11/03/16;45920;"Rinconada -3";"AG";"Avicennia germinans";12;24;"8";"Tronco";"6";"Vivo"
11/03/16;45920;"Rinconada -3";"AG";"Avicennia germinans";8;14,6;"8";"Tronco";"6";"Vivo"
11/03/16;45920;"Rinconada -3";"AG";"Avicennia germinans";7;10,1;"8";"Tronco";"6";"Vivo"
11/03/16;45920;"Rinconada -3";"LR";"Laguncularia racemosa";8;9,4;"8";"Tronco";"6";"Vivo"
11/03/16;45920;"Rinconada -3";"LR";"Laguncularia racemosa";8;6,8;"8";"Tronco";"6";"Vivo"
11/03/16;45920;"Rinconada -3";"LR";"Laguncularia racemosa";8;6,6;"8";"Tronco";"6";"Vivo"
11/03/16;45920;"Rinconada -3";"LR";"Laguncularia racemosa";8;12,2;"8";"Tronco";"6";"Vivo"
11/03/16;45920;"Rinconada -3";"LR";"Laguncularia racemosa";8;9;"8";"Tronco";"6";"Vivo"
11/03/16;45920;"Rinconada -3";"LR";"Laguncularia racemosa";15;25,1;"8";"Tronco";"6";"Vivo"
16/04/02;45920;"Rinconada -3";"AG";"Avicennia germinans";5,6;7,5;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";22;35,4;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";18;15,6;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";20;16,2;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";7;9,8;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";25;42,7;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";18;22,4;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";21;20,1;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";22;36,4;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";7,5;5,5;"7";"Rama";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";24;33,5;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";9;8,5;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";27;35,7;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";21;29;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";26;30,4;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";5;5,7;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";25;31,3;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";6;6,5;"7";"Rama";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";29;44,8;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";15;17,5;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"RM";"Rhizophora mangle";25;35,4;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"RM";"Rhizophora mangle";25;21,5;"7";"Rama";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";10;9,3;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";6,5;7,4;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"RM";"Rhizophora mangle";10;16,1;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";20;24;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";25;32,1;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";23;28,9;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";6;9,1;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";10;8,6;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";12;15;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";13;9,6;"7";"Rama";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";15;15,8;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";3;7;"7";"Rama";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";15;11,8;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";6;6,6;"7";"Rama";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";7;11,6;"8";"Tronco";"1";"Caido"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";11,5;8,1;"7";"Rama";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";8;10,2;"8";"Tronco";"1";"Caido"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";7;7,6;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";8;5,7;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";8;8,8;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";7;8,2;"7";"Rama";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";4,5;3,9;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";7,5;8,6;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";11;9;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";8,5;6;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";5,5;4,2;"7";"Rama";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";3;4,3;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";3;4,4;"7";"Rama";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";3;3,9;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";3;2,6;"7";"Rama";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";5;4;"7";"Rama";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";12;10,8;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";6;5;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";5,5;3,5;"8";"Tronco";"6";"Vivo"
16/04/13;45920;"Rinconada -3";"AG";"Avicennia germinans";5,5;3,2;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";9,6;26;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"LR";"Laguncularia racemosa";3,3;4;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";3,8;8,3;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";11,2;22,5;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";7,2;13,1;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"LR";"Laguncularia racemosa";5,9;9,7;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";3,9;4,3;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";9;21,3;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";6,3;10,8;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";5,3;7,3;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";9,9;26,4;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";8,8;15,5;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"LR";"Laguncularia racemosa";2,7;3;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";4,5;2,6;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";8,4;18;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";7,7;14,1;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";9,4;26;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"RM";"Rhizophora mangle";4;2,6;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";3,7;2,9;"7";"Rama";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";4,4;6,2;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";3,7;4;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";4,1;2,7;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";3,8;4,3;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";8,7;25,2;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";9,7;21,3;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";5;3,2;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";8,2;21,3;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";3,9;4,3;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";4,1;6,2;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";8,5;24,6;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";3,2;5,8;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";5,9;4;"7";"Rama";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";4,5;5,2;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";6,7;5,1;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";4,9;10,4;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";4,3;3,7;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";11;34,4;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";8,4;14;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"RM";"Rhizophora mangle";9,3;25,2;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";3,5;2,9;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";5,8;6,8;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";4,9;5;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";6,1;5,5;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"LR";"Laguncularia racemosa";4,9;6,6;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";3,7;3,7;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"RM";"Rhizophora mangle";7,4;12,7;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";3,5;3,3;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";4,2;3,7;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";5,4;4,8;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";5,08;3,9;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";8,9;16;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";10,04;15,9;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";6,6;6,7;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";9,13;10,7;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";5,11;7,5;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";5,78;5,2;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";4;7,9;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";5,9;8,4;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";2,2;2,9;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";4,8;4,2;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";4;3;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";4,9;4,5;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";3,6;3,3;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";5,5;7,4;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";2,48;4,2;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";3,7;3,5;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";6,5;4,2;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";4,7;2,6;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";5,6;5,8;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";5,4;9,6;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";3,2;2,7;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";8,6;21,6;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";3,6;4,3;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";4,7;5,5;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";6,5;3,2;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";10;33,8;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";3,3;3,6;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";6,2;6,4;"8";"Tronco";"6";"Vivo"
16/12/97;45920;"Rinconada -3";"AG";"Avicennia germinans";4,8;4;"8";"Tronco";"6";"Vivo"
